reservation_id,customer_id,theatre_id,movie_id,payment_id,booking_time_id,show_time_id,theatre_screen,seat_type,seats_booked,ticket_unit_price,base_amount,convenience_fee,tax_amount,discount_amount,quoted_total_amount,realized_total_amount,reservation_status,payment_status,booking_channel,promo_code
200,307,12,43,18,202409101030,202409192230,3,Regular,3,250,750,32.5,140.85,0.0,923.35,923.35,Confirmed,Success,Web,
201,300,25,2,14,202503201930,202504121830,2,Recliner,2,765,1530,55.9,285.46,0.0,1871.36,1871.36,Confirmed,Success,Web,WEEKEND25
202,439,4,59,12,202506201800,202506222030,10,Regular,5,325,1625,58.75,303.07,0.0,1986.82,1986.82,Confirmed,Success,Web,FIRST100
203,10,19,11,3,202505231600,202506092130,5,Regular,2,230,460,23.8,87.08,0.0,570.88,0.0,Cancelled,Failed,Web,
204,489,11,59,17,202505041230,202505282100,3,Premium,2,455,910,37.3,170.51,0.0,1117.81,1117.81,Confirmed,Success,iOS,FESTIVE150
205,55,20,50,16,202502171200,202503182230,7,Recliner,4,545,2180,75.4,378.97,150.0,2484.37,0.0,Confirmed,Refunded,Android,FESTIVE150
206,109,5,41,8,202410271100,202411162300,5,Regular,4,165,660,29.8,112.28,66.0,736.08,736.08,Confirmed,Success,Web,
207,311,22,50,20,202503050930,202503301200,6,Regular,3,160,480,24.4,90.79,0.0,595.19,595.19,Confirmed,Success,Web,
208,357,2,60,3,202411202000,202412191530,1,Recliner,1,355,355,20.65,67.62,0.0,443.27,443.27,Confirmed,Success,iOS,
209,459,1,45,17,202508030930,202508142030,9,Premium,1,245,245,17.35,47.22,0.0,309.57,309.57,Confirmed,Success,Android,
210,285,14,7,9,202407261300,202408142230,1,Recliner,4,800,3200,106.0,595.08,0.0,3901.08,3901.08,Confirmed,Success,Android,MOVIE10
211,398,6,54,6,202508071830,202508141100,2,Premium,1,485,485,24.55,91.72,0.0,601.27,601.27,Confirmed,Success,Android,
212,460,10,12,20,202506071530,202506081930,1,Premium,3,270,810,34.3,137.39,81.0,900.69,0.0,Confirmed,Failed,Web,
213,15,12,49,7,202504061630,202505061630,4,Regular,3,220,660,29.8,124.16,0.0,813.96,813.96,Confirmed,Success,Web,
214,45,25,19,10,202507051200,202507231900,3,Regular,1,480,480,24.4,90.79,0.0,595.19,595.19,Confirmed,Success,Web,MOVIE10
215,76,12,33,4,202504152330,202504301430,4,Premium,4,285,1140,44.2,213.16,0.0,1397.36,1397.36,Confirmed,Success,Web,
216,183,1,12,20,202505122030,202505172100,11,Regular,3,190,570,27.1,107.48,0.0,704.58,704.58,Confirmed,Success,Android,MOVIE10
217,487,17,9,9,202502021130,202502272000,4,Regular,4,380,1520,55.6,256.61,150.0,1682.21,1682.21,Confirmed,Success,Web,
218,271,15,3,19,202502281900,202503281830,9,Regular,2,470,940,38.2,176.08,0.0,1154.28,1154.28,Confirmed,Success,Web,
219,362,17,31,6,202507020930,202507041130,8,Premium,4,395,1580,57.4,294.73,0.0,1932.13,1932.13,Confirmed,Success,Web,
220,296,14,35,13,202507201800,202507251200,2,Recliner,2,640,1280,48.4,239.11,0.0,1567.51,1567.51,Confirmed,Success,Android,WEEKEND25
221,337,6,17,19,202504051300,202504241900,3,Regular,1,465,465,23.95,88.01,0.0,576.96,576.96,Confirmed,Success,Web,FIRST100
222,195,5,2,13,202504051530,202504141900,6,Recliner,4,330,1320,49.6,222.77,132.0,1460.37,1460.37,Confirmed,Success,Web,MOVIE10
223,474,8,53,10,202505170930,202506040930,10,Premium,3,515,1545,56.35,288.24,0.0,1889.59,0.0,Confirmed,Failed,Web,
224,231,17,32,19,202501181700,202501221300,5,Premium,2,395,790,33.7,148.27,0.0,971.97,971.97,Confirmed,Success,iOS,
225,144,1,7,16,202503182100,202503271630,7,Regular,6,165,990,39.7,167.53,99.0,1098.23,1098.23,Confirmed,Success,Web,
226,274,5,50,7,202505212030,202505241330,2,Regular,3,165,495,24.85,93.57,0.0,613.42,0.0,Confirmed,Failed,Web,WEEKEND25
227,260,16,3,18,202403311330,202404212030,1,Regular,1,290,290,18.7,55.57,0.0,364.27,364.27,Confirmed,Success,iOS,
228,53,16,55,11,202408171700,202408181700,1,Regular,5,255,1275,48.25,238.19,0.0,1561.44,1561.44,Confirmed,Success,iOS,
229,1,3,43,13,202505052030,202505091230,6,Recliner,2,410,820,34.6,139.07,82.0,911.67,911.67,Confirmed,Success,Android,FIRST100
230,358,4,1,17,202501251100,202502101130,4,Regular,4,260,1040,41.2,194.62,0.0,1275.82,1275.82,Confirmed,Success,Web,
231,282,6,23,5,202507301100,202508022130,7,Premium,2,605,1210,46.3,226.13,0.0,1482.43,1482.43,Confirmed,Success,Android,
232,375,3,58,14,202505312330,202506262000,3,Regular,3,320,960,38.8,179.78,0.0,1178.58,1178.58,Confirmed,Success,Android,
233,469,22,10,7,202507302200,202507311100,4,Regular,5,160,800,34.0,150.12,0.0,984.12,984.12,Confirmed,Success,Web,FIRST100
234,296,10,12,19,202505201330,202506022230,5,Recliner,2,330,660,29.8,124.16,0.0,813.96,813.96,Confirmed,Success,Web,WEEKEND25
235,403,9,16,20,202506302300,202507192130,5,Premium,6,330,1980,69.4,368.89,0.0,2418.29,2418.29,Confirmed,Success,Android,MOVIE10
236,43,22,23,11,202506041600,202506231300,3,Regular,2,160,320,19.6,61.13,0.0,400.73,400.73,Confirmed,Success,Android,
237,421,4,30,7,202505091430,202505221200,5,Regular,3,260,780,33.4,132.37,78.0,867.77,0.0,Cancelled,Refunded,Web,
238,340,10,28,20,202507232030,202508141600,2,Premium,4,235,940,38.2,176.08,0.0,1154.28,1154.28,Confirmed,Success,Web,FESTIVE150
239,251,9,41,10,202504051130,202504212230,2,Regular,5,250,1250,47.5,233.55,0.0,1531.05,1531.05,Confirmed,Success,Web,
240,265,18,10,1,202507221600,202508162130,7,Recliner,5,530,2650,89.5,466.11,150.0,3055.61,3055.61,Confirmed,Success,Web,MOVIE10
241,307,21,55,14,202404022230,202404252200,1,Regular,1,340,340,20.2,58.72,34.0,384.92,384.92,Confirmed,Success,Web,
242,375,7,8,18,202503161300,202503171100,3,Regular,5,230,1150,44.5,194.31,115.0,1273.81,1273.81,Confirmed,Success,Web,
243,421,2,36,5,202506051930,202506161600,2,IMAX,2,400,800,34.0,150.12,0.0,984.12,984.12,Confirmed,Success,Web,
244,113,3,29,3,202501302100,202502142330,1,IMAX,4,460,1840,65.2,342.94,0.0,2248.14,2248.14,Confirmed,Success,Web,
245,137,6,32,12,202508022230,202508092300,4,Regular,3,370,1110,43.3,207.59,0.0,1360.89,0.0,Cancelled,Refunded,iOS,
246,120,24,21,15,202507181600,202507241730,3,IMAX,4,700,2800,94.0,493.92,150.0,3237.92,3237.92,Confirmed,Success,Web,
247,62,18,5,9,202506301530,202507011100,5,Regular,5,265,1325,49.75,247.45,0.0,1622.2,0.0,Cancelled,Refunded,Web,
248,485,17,40,16,202501151700,202502021100,1,Premium,4,395,1580,57.4,294.73,0.0,1932.13,1932.13,Confirmed,Success,Android,WEEKEND25
249,345,3,27,17,202406221400,202407111930,7,Recliner,4,510,2040,71.2,380.02,0.0,2491.22,2491.22,Confirmed,Success,Android,
250,125,6,29,9,202405061200,202405292300,3,Premium,2,485,970,39.1,164.18,97.0,1076.28,1076.28,Confirmed,Success,Web,
251,132,1,55,19,202403191530,202404111630,10,Regular,2,165,330,19.9,62.98,0.0,412.88,412.88,Confirmed,Success,Web,
252,355,5,51,9,202506300930,202507172100,5,Regular,6,210,1260,47.8,212.72,126.0,1394.52,1394.52,Confirmed,Success,iOS,
253,430,12,39,3,202408101530,202408231300,4,Recliner,6,320,1920,67.6,357.77,0.0,2345.37,2345.37,Confirmed,Success,Web,
254,218,20,17,20,202505111830,202505192300,2,Regular,5,275,1375,51.25,256.72,0.0,1682.97,1682.97,Confirmed,Success,Web,
255,394,18,2,17,202507031630,202507261230,6,Regular,4,265,1060,41.8,198.32,0.0,1300.12,1300.12,Confirmed,Success,iOS,
256,403,22,20,8,202505151730,202506082100,7,Regular,4,200,800,34.0,150.12,0.0,984.12,984.12,Confirmed,Success,Web,
257,51,14,27,18,202412281400,202501231330,2,IMAX,1,720,720,31.6,135.29,0.0,886.89,886.89,Confirmed,Success,Web,FESTIVE150
258,79,12,58,17,202505211230,202506101830,4,Recliner,5,400,2000,70.0,372.6,0.0,2442.6,2442.6,Confirmed,Success,Android,FESTIVE150
259,99,9,49,7,202412172100,202412181400,2,Regular,6,220,1320,49.6,222.77,132.0,1460.37,1460.37,Confirmed,Success,Web,
260,107,24,12,15,202507141830,202507211930,2,Premium,2,575,1150,44.5,194.31,115.0,1273.81,1273.81,Confirmed,Success,Android,FESTIVE150
261,21,2,50,6,202507031700,202507181100,7,Regular,5,200,1000,40.0,187.2,0.0,1227.2,1227.2,Confirmed,Success,Web,MOVIE10
262,344,5,52,19,202501022130,202501031930,9,Regular,4,210,840,35.2,142.42,84.0,933.62,933.62,Confirmed,Success,Android,MOVIE10
263,342,17,46,11,202503061130,202504021100,3,Premium,5,395,1975,69.25,367.96,0.0,2412.21,0.0,Confirmed,Refunded,iOS,
264,177,20,57,19,202507201630,202508161800,7,Premium,5,445,2225,76.75,414.31,0.0,2716.06,2716.06,Confirmed,Success,Web,
265,370,16,55,15,202504011930,202504122130,3,Regular,3,290,870,36.1,147.44,87.0,966.54,966.54,Confirmed,Success,Web,
266,138,5,28,6,202507251030,202507281230,9,Recliner,3,265,795,33.85,149.19,0.0,978.04,0.0,Cancelled,Refunded,Web,MOVIE10
267,4,23,52,3,202507061600,202507201200,6,Regular,3,380,1140,44.2,213.16,0.0,1397.36,1397.36,Confirmed,Success,Web,FESTIVE150
268,396,20,11,2,202406142130,202407032030,5,Regular,4,340,1360,50.8,253.94,0.0,1664.74,1664.74,Confirmed,Success,iOS,
269,228,12,42,16,202506291030,202507022300,1,Recliner,5,320,1600,58.0,298.44,0.0,1956.44,1956.44,Confirmed,Success,Web,
270,456,21,29,16,202503082000,202503271930,2,Premium,5,445,2225,76.75,414.31,0.0,2716.06,0.0,Cancelled,Success,Android,
271,271,10,18,18,202408182230,202409161830,1,Regular,5,205,1025,40.75,173.38,102.5,1136.63,1136.63,Confirmed,Success,Web,
272,453,13,29,2,202502151730,202503161830,2,Recliner,2,390,780,33.4,132.37,78.0,867.77,867.77,Confirmed,Success,Web,
273,2,18,51,13,202410261530,202411181130,6,Recliner,4,425,1700,61.0,316.98,0.0,2077.98,0.0,Confirmed,Failed,Web,WELCOME50
274,306,8,43,18,202411161400,202412051930,7,Regular,5,500,2500,85.0,465.3,0.0,3050.3,3050.3,Confirmed,Success,Web,
275,97,25,10,2,202508121230,202508131600,1,Regular,3,420,1260,47.8,235.4,0.0,1543.2,1543.2,Confirmed,Success,Web,
276,286,18,40,8,202501051630,202501081900,9,Recliner,1,530,530,25.9,100.06,0.0,655.96,0.0,Cancelled,Refunded,Android,
277,126,8,27,10,202411221130,202412172300,3,Regular,6,400,2400,82.0,419.76,150.0,2751.76,2751.76,Confirmed,Success,Android,
278,234,14,47,2,202505241430,202505311000,2,Regular,4,400,1600,58.0,298.44,0.0,1956.44,1956.44,Confirmed,Success,iOS,WEEKEND25
279,272,18,12,17,202505041730,202505072030,9,Regular,4,330,1320,49.6,246.53,0.0,1616.13,1616.13,Confirmed,Success,Web,
280,357,17,45,9,202502271830,202503112130,7,Recliner,1,610,610,28.3,114.89,0.0,753.19,753.19,Confirmed,Success,Web,
281,89,23,20,3,202505012330,202505172230,1,Regular,5,475,2375,81.25,442.12,0.0,2898.37,2898.37,Confirmed,Success,Web,
282,317,25,54,7,202411222300,202411231900,4,Regular,2,480,960,38.8,162.5,96.0,1065.3,1065.3,Confirmed,Success,Web,
283,473,25,59,18,202506080900,202507030930,4,Premium,5,495,2475,84.25,460.66,0.0,3019.91,3019.91,Confirmed,Success,Web,FESTIVE150
284,173,12,26,14,202502241600,202503031930,1,Regular,2,250,500,25.0,94.5,0.0,619.5,0.0,Cancelled,Success,Android,FESTIVE150
285,56,3,55,12,202504272000,202505191800,2,Regular,5,320,1600,58.0,271.44,150.0,1779.44,1779.44,Confirmed,Success,Web,
286,436,25,10,10,202507260900,202508031730,2,Regular,4,420,1680,60.4,313.27,0.0,2053.67,2053.67,Confirmed,Success,iOS,
287,122,2,38,17,202501222130,202502041200,7,Regular,1,200,200,16.0,38.88,0.0,254.88,254.88,Confirmed,Success,Android,
288,250,16,22,20,202506081400,202507072300,2,Premium,2,300,600,28.0,113.04,0.0,741.04,741.04,Confirmed,Success,Android,
289,137,19,26,17,202507131700,202508111700,4,Regular,4,205,820,34.6,153.83,0.0,1008.43,0.0,Cancelled,Refunded,Android,
290,297,1,32,18,202412271530,202501212130,9,Regular,3,190,570,27.1,107.48,0.0,704.58,704.58,Confirmed,Success,iOS,FIRST100
291,115,5,59,7,202506182230,202507102130,4,Premium,2,270,540,26.2,101.92,0.0,668.12,668.12,Confirmed,Success,Web,
292,423,21,8,14,202506111330,202507072000,1,Regular,5,340,1700,61.0,316.98,0.0,2077.98,2077.98,Confirmed,Success,Android,
293,112,16,14,6,202503231600,202504220930,2,Premium,3,300,900,37.0,168.66,0.0,1105.66,1105.66,Confirmed,Success,Android,
294,318,17,2,12,202505271530,202506191200,3,Regular,5,305,1525,55.75,284.53,0.0,1865.28,1865.28,Confirmed,Success,Web,
295,233,4,21,5,202508091700,202508171530,5,Recliner,4,460,1840,65.2,342.94,0.0,2248.14,2248.14,Confirmed,Success,Web,
296,222,20,33,12,202502242330,202503232130,7,Regular,3,340,1020,40.6,190.91,0.0,1251.51,1251.51,Confirmed,Success,Android,
297,401,9,24,10,202409032100,202409082200,5,Regular,1,250,250,17.5,48.15,0.0,315.65,315.65,Confirmed,Success,Web,
298,251,18,31,19,202506031530,202506241130,2,Premium,1,345,345,20.35,65.76,0.0,431.11,431.11,Confirmed,Success,Web,MOVIE10
299,490,8,14,17,202507292330,202508081530,10,Regular,4,440,1760,62.8,301.1,150.0,1973.9,1973.9,Confirmed,Success,Web,
300,317,9,29,14,202501212300,202502080930,2,Premium,3,265,795,33.85,149.19,0.0,978.04,978.04,Confirmed,Success,Android,
301,165,14,54,2,202508082230,202508141830,6,Regular,5,500,2500,85.0,465.3,0.0,3050.3,3050.3,Confirmed,Success,Web,MOVIE10
302,424,23,42,8,202503031700,202503111830,8,Regular,1,475,475,24.25,89.86,0.0,589.11,589.11,Confirmed,Success,Web,
303,420,3,25,1,202411211930,202411281430,5,IMAX,2,505,1010,40.3,189.05,0.0,1239.35,0.0,Cancelled,Refunded,Web,
304,70,23,18,20,202506041400,202506151000,2,Regular,3,380,1140,44.2,192.64,114.0,1262.84,1262.84,Confirmed,Success,Web,
305,305,4,1,5,202507021100,202507132300,9,Regular,5,260,1300,49.0,242.82,0.0,1591.82,1591.82,Confirmed,Success,iOS,
306,11,20,37,12,202407070930,202407131500,3,Regular,1,300,300,19.0,57.42,0.0,376.42,0.0,Cancelled,Success,Web,MOVIE10
307,197,13,32,4,202504141300,202505041030,2,IMAX,3,350,1050,41.5,196.47,0.0,1287.97,1287.97,Confirmed,Success,iOS,
308,262,6,13,8,202410051000,202410152000,3,Regular,2,465,930,37.9,174.22,0.0,1142.12,1142.12,Confirmed,Success,Web,
309,293,20,18,11,202408241330,202408241430,4,Regular,4,300,1200,46.0,224.28,0.0,1470.28,0.0,Confirmed,Failed,iOS,
310,220,5,29,12,202406090900,202406281130,2,Regular,3,165,495,24.85,84.66,49.5,555.01,555.01,Confirmed,Success,Web,FIRST100
311,94,17,31,5,202507262230,202507271530,2,Regular,3,335,1005,40.15,188.13,0.0,1233.28,1233.28,Confirmed,Success,Android,
312,52,22,43,8,202501302300,202501312230,7,Regular,2,200,400,22.0,75.96,0.0,497.96,0.0,Cancelled,Failed,iOS,
313,88,9,18,6,202404221830,202405220930,8,Regular,6,200,1200,46.0,224.28,0.0,1470.28,1470.28,Confirmed,Success,iOS,
314,199,21,31,16,202505172100,202506091030,9,Regular,6,275,1650,59.5,307.71,0.0,2017.21,2017.21,Confirmed,Success,Web,
315,339,22,51,18,202408061100,202408192130,5,Regular,4,200,800,34.0,150.12,0.0,984.12,0.0,Cancelled,Refunded,Android,
316,449,8,11,1,202504010930,202504041230,11,Regular,2,400,800,34.0,150.12,0.0,984.12,0.0,Confirmed,Failed,Web,WEEKEND25
317,472,2,7,3,202506060900,202506251700,4,Regular,4,220,880,36.4,149.11,88.0,977.51,977.51,Confirmed,Success,Android,
318,266,13,56,18,202506071200,202506121330,8,Regular,5,195,975,39.25,182.56,0.0,1196.81,1196.81,Confirmed,Success,Web,
319,420,5,20,7,202506292200,202507261300,6,Regular,1,165,165,14.95,32.39,0.0,212.34,0.0,Cancelled,Refunded,Web,
320,359,7,8,17,202507271330,202508131430,5,Regular,2,250,500,25.0,94.5,0.0,619.5,619.5,Confirmed,Success,iOS,WELCOME50
321,184,21,11,18,202505231530,202505291400,7,Regular,5,300,1500,55.0,279.9,0.0,1834.9,1834.9,Confirmed,Success,Android,
322,388,11,13,20,202506020900,202506081630,2,IMAX,6,555,3330,109.9,619.18,0.0,4059.08,0.0,Confirmed,Refunded,Android,
323,68,3,48,9,202410181600,202411061730,6,Regular,1,280,280,18.4,53.71,0.0,352.11,352.11,Confirmed,Success,Web,
324,441,17,33,9,202504111130,202504152200,1,Regular,6,380,2280,78.4,397.51,150.0,2605.91,2605.91,Confirmed,Success,Web,
325,215,20,28,15,202507261600,202508011400,4,Regular,2,300,600,28.0,113.04,0.0,741.04,0.0,Confirmed,Failed,iOS,
326,45,6,14,6,202508202100,202508211130,4,Regular,3,370,1110,43.3,207.59,0.0,1360.89,1360.89,Confirmed,Success,Android,
327,254,1,19,14,202505311030,202506121230,8,Regular,2,150,300,19.0,57.42,0.0,376.42,0.0,Cancelled,Refunded,Web,
328,351,8,53,20,202506022030,202506211330,8,Regular,6,400,2400,82.0,419.76,150.0,2751.76,2751.76,Confirmed,Success,Web,
329,19,24,30,7,202409061330,202409201600,1,Regular,1,390,390,21.7,74.11,0.0,485.81,485.81,Confirmed,Success,Android,
330,469,13,59,2,202506060930,202506192200,6,Regular,3,240,720,31.6,122.33,72.0,801.93,801.93,Confirmed,Success,Web,WEEKEND25
331,145,6,32,16,202507142030,202507241400,1,Premium,3,530,1590,57.7,296.59,0.0,1944.29,0.0,Cancelled,Refunded,Web,
332,297,5,24,13,202411270930,202412011630,6,Recliner,4,290,1160,44.8,195.98,116.0,1284.78,1284.78,Confirmed,Success,Web,
333,430,1,50,10,202504281100,202505121900,10,Regular,2,190,380,21.4,65.41,38.0,428.81,428.81,Confirmed,Success,Android,FESTIVE150
334,4,10,1,9,202503292030,202504271930,1,Regular,3,205,615,28.45,115.82,0.0,759.27,0.0,Cancelled,Refunded,Web,
335,333,6,54,17,202503251100,202504102230,6,Regular,5,465,2325,79.75,405.85,150.0,2660.6,2660.6,Confirmed,Success,Android,
336,284,10,52,10,202501301100,202502201800,3,Regular,1,205,205,16.15,39.81,0.0,260.96,0.0,Cancelled,Success,Android,FESTIVE150
337,390,2,22,9,202407211000,202408031530,1,Premium,2,290,580,27.4,109.33,0.0,716.73,716.73,Confirmed,Success,iOS,
338,4,3,9,6,202503221830,202504142130,2,Premium,5,415,2075,72.25,386.5,0.0,2533.75,2533.75,Confirmed,Success,iOS,
339,217,18,43,2,202411101430,202412051800,8,Regular,4,330,1320,49.6,246.53,0.0,1616.13,1616.13,Confirmed,Success,Android,
340,179,21,37,10,202408141700,202408252030,4,Premium,4,445,1780,63.4,331.81,0.0,2175.21,0.0,Cancelled,Failed,Web,MOVIE10
341,170,20,32,7,202408112230,202408232200,4,Regular,3,340,1020,40.6,172.55,102.0,1131.15,1131.15,Confirmed,Success,Web,
342,35,17,55,17,202412031200,202412061830,8,Regular,5,380,1900,67.0,354.06,0.0,2321.06,2321.06,Confirmed,Success,iOS,
343,51,7,27,12,202507201030,202507251100,3,Regular,4,230,920,37.6,172.37,0.0,1129.97,1129.97,Confirmed,Success,Android,
344,120,25,59,17,202507011230,202507232030,4,Regular,2,480,960,38.8,162.5,96.0,1065.3,0.0,Cancelled,Success,Android,
345,205,23,35,2,202507011000,202507051130,8,Regular,3,380,1140,44.2,213.16,0.0,1397.36,1397.36,Confirmed,Success,Web,WEEKEND25
346,320,20,42,20,202409141900,202410022000,1,IMAX,2,615,1230,46.9,229.84,0.0,1506.74,1506.74,Confirmed,Success,Android,
347,326,18,49,12,202506301230,202507062130,5,Recliner,3,530,1590,57.7,296.59,0.0,1944.29,0.0,Confirmed,Failed,iOS,
348,359,13,32,8,202507041200,202507252300,5,Regular,4,195,780,33.4,146.41,0.0,959.81,0.0,Cancelled,Refunded,Web,
349,500,7,27,17,202504101800,202505031330,5,Premium,4,295,1180,45.4,199.33,118.0,1306.73,0.0,Cancelled,Refunded,iOS,
350,173,16,31,17,202507201730,202507261630,1,Premium,4,330,1320,49.6,246.53,0.0,1616.13,1616.13,Confirmed,Success,Web,
351,55,1,9,5,202506042300,202506082030,2,Regular,4,190,760,32.8,142.7,0.0,935.5,0.0,Confirmed,Failed,Web,FIRST100
352,491,1,9,17,202501232130,202501311600,8,Regular,6,165,990,39.7,185.35,0.0,1215.05,1215.05,Confirmed,Success,iOS,FESTIVE150
353,19,11,23,1,202505290900,202505291230,4,Regular,3,280,840,35.2,142.42,84.0,933.62,933.62,Confirmed,Success,Web,MOVIE10
354,397,10,55,12,202403272330,202404061830,2,Recliner,6,330,1980,69.4,368.89,0.0,2418.29,2418.29,Confirmed,Success,Web,
355,408,4,59,16,202507071600,202507202130,8,Regular,2,325,650,29.5,122.31,0.0,801.81,0.0,Confirmed,Refunded,Web,
356,163,17,35,1,202507072000,202507220930,5,Recliner,3,485,1455,53.65,271.56,0.0,1780.21,1780.21,Confirmed,Success,Android,
357,449,5,29,7,202407290930,202408112230,4,Regular,4,210,840,35.2,142.42,84.0,933.62,933.62,Confirmed,Success,Android,
358,413,25,48,18,202404071330,202404301330,7,Regular,5,380,1900,67.0,354.06,0.0,2321.06,2321.06,Confirmed,Success,Web,
359,395,5,59,8,202505242230,202505291800,9,Regular,3,210,630,28.9,118.6,0.0,777.5,777.5,Confirmed,Success,iOS,WEEKEND25
360,301,5,30,11,202410031730,202410222100,6,Regular,5,210,1050,41.5,196.47,0.0,1287.97,0.0,Confirmed,Refunded,iOS,WELCOME50
361,90,21,4,15,202504191800,202505081330,4,Recliner,5,440,2200,76.0,409.68,0.0,2685.68,2685.68,Confirmed,Success,iOS,
362,5,10,18,3,202412211200,202412271000,4,Regular,6,165,990,39.7,185.35,0.0,1215.05,0.0,Confirmed,Failed,Web,
363,167,14,8,3,202506212000,202507061830,6,Regular,2,500,1000,40.0,187.2,0.0,1227.2,1227.2,Confirmed,Success,Android,
364,313,9,46,3,202501311430,202502141530,8,Regular,2,220,440,23.2,83.38,0.0,546.58,0.0,Confirmed,Failed,Android,
365,39,10,2,5,202507091130,202507172100,4,Regular,6,205,1230,46.9,229.84,0.0,1506.74,1506.74,Confirmed,Success,Web,
366,25,13,28,6,202508041400,202508092030,4,IMAX,2,435,870,36.1,163.1,0.0,1069.2,1069.2,Confirmed,Success,Web,
367,69,8,25,9,202507151500,202507212000,9,Regular,4,500,2000,70.0,372.6,0.0,2442.6,0.0,Cancelled,Success,Web,
368,452,16,45,16,202504151830,202505091630,3,Premium,4,330,1320,49.6,246.53,0.0,1616.13,0.0,Cancelled,Failed,Web,MOVIE10
369,86,7,40,16,202410061000,202410070900,1,Regular,5,230,1150,44.5,215.01,0.0,1409.51,1409.51,Confirmed,Success,Android,
370,147,3,10,4,202508031800,202508041900,1,Recliner,1,510,510,25.3,96.35,0.0,631.65,631.65,Confirmed,Success,Android,
371,278,6,26,17,202412032330,202412221930,1,Regular,6,465,2790,93.7,519.07,0.0,3402.77,3402.77,Confirmed,Success,Web,
372,367,22,57,5,202506071600,202507012100,7,Regular,4,200,800,34.0,150.12,0.0,984.12,984.12,Confirmed,Success,Web,
373,363,6,58,3,202506080930,202506172200,4,Regular,5,465,2325,79.75,432.85,0.0,2837.6,2837.6,Confirmed,Success,Web,WELCOME50
374,245,12,32,11,202409081800,202410020930,1,Regular,3,200,600,28.0,113.04,0.0,741.04,0.0,Cancelled,Refunded,Web,
375,241,3,29,2,202409121900,202410062100,1,Regular,6,320,1920,67.6,357.77,0.0,2345.37,2345.37,Confirmed,Success,iOS,
376,44,3,24,8,202506121030,202507071830,8,Premium,4,415,1660,59.8,309.56,0.0,2029.36,2029.36,Confirmed,Success,Web,
377,117,25,57,6,202505251600,202506192030,5,Regular,3,480,1440,53.2,268.78,0.0,1761.98,1761.98,Confirmed,Success,Web,
